label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
hello,0.3520122170448303,0.6677544713020325,7.04821090380392e-08,0.2835456132888794,0.7512310147285461,-0.026377582922577858,0.200966477394104,0.7778887152671814,-0.030826518312096596,0.1298549473285675,0.7667577266693115,-0.03459474816918373,0.08317355811595917,0.73301100730896,-0.03661257028579712,0.1812364161014557,0.653399646282196,0.005536860786378384,0.10011546313762665,0.6204774975776672,-0.006643017753958702,0.053861238062381744,0.6001793742179871,-0.01997159793972969,0.013104937970638275,0.5800091624259949,-0.030656341463327408,0.19593414664268494,0.5851454138755798,0.004728516098111868,0.11905137449502945,0.5274996161460876,-0.005071910563856363,0.06809097528457642,0.49973559379577637,-0.021551823243498802,0.024191275238990784,0.47751080989837646,-0.034546125680208206,0.21829922497272491,0.5309134721755981,-0.0018202962819486856,0.1505606323480606,0.4663061499595642,-0.017297374084591866,0.10068508982658386,0.43370628356933594,-0.033160388469696045,0.059348106384277344,0.4094598889350891,-0.043589863926172256,0.24683332443237305,0.4844104051589966,-0.01114665623754263,0.19821546971797943,0.4290663003921509,-0.02542944997549057,0.16087809205055237,0.3986545503139496,-0.03318469971418381,0.12734831869602203,0.37673866748809814,-0.038314349949359894
hello,0.38324201107025146,0.6646279692649841,2.756340506948618e-07,0.3091023564338684,0.7474438548088074,-0.023888099938631058,0.23088374733924866,0.7730419039726257,-0.028142455965280533,0.16364836692810059,0.7524791359901428,-0.03196455165743828,0.11387167870998383,0.7254815101623535,-0.03510412946343422,0.21336065232753754,0.649432361125946,0.0016081809299066663,0.1341465413570404,0.6206428408622742,-0.01394609920680523,0.0839136391878128,0.6036039590835571,-0.029575740918517113,0.03989537060260773,0.5874658226966858,-0.04115578159689903,0.22761914134025574,0.5816540718078613,-0.0013365960912778974,0.15088626742362976,0.5275114178657532,-0.014435237273573875,0.09574694186449051,0.4996342658996582,-0.03194180130958557,0.0484471470117569,0.4770278334617615,-0.04481862485408783,0.24931854009628296,0.5280948877334595,-0.009583678096532822,0.1819845736026764,0.46733400225639343,-0.027004927396774292,0.1297050565481186,0.4346836805343628,-0.04208855330944061,0.0858345627784729,0.4088444709777832,-0.05132528394460678,0.27813565731048584,0.48338833451271057,-0.02043001353740692,0.22900080680847168,0.42822152376174927,-0.03580940142273903,0.1897200047969818,0.39891284704208374,-0.042270559817552567,0.15345925092697144,0.37697839736938477,-0.04588789865374565
hello,0.4544503688812256,0.6939025521278381,3.468074112333852e-07,0.3882879614830017,0.7856994867324829,-0.03948141634464264,0.3047962188720703,0.8106237649917603,-0.05218451842665672,0.22986814379692078,0.7924792766571045,-0.06006309390068054,0.17739427089691162,0.7540348768234253,-0.06577285379171371,0.274738609790802,0.6798624992370605,-0.0180919598788023,0.19093474745750427,0.6410329341888428,-0.03762242570519447,0.13896068930625916,0.6186436414718628,-0.054176293313503265,0.09288713335990906,0.6005170941352844,-0.06701218336820602,0.29092612862586975,0.6074162125587463,-0.014285456389188766,0.2056823968887329,0.5437425374984741,-0.03239954635500908,0.14949147403240204,0.5139095783233643,-0.05138780549168587,0.09875907003879547,0.4937817454338074,-0.06506466865539551,0.31669682264328003,0.5553115606307983,-0.016465341672301292,0.2411348968744278,0.4854997396469116,-0.041008442640304565,0.18449774384498596,0.44936054944992065,-0.059443432837724686,0.1352073848247528,0.4190412163734436,-0.07033180445432663,0.3522493541240692,0.5092718601226807,-0.021765679121017456,0.2951182723045349,0.4481695890426636,-0.04432806745171547,0.25282716751098633,0.4133644700050354,-0.05599102005362511,0.21112744510173798,0.38332033157348633,-0.06307289004325867
hello,0.4865182042121887,0.6879628300666809,4.3329939103387005e-07,0.4129681885242462,0.7785273194313049,-0.036761265248060226,0.32458391785621643,0.809121310710907,-0.04866649582982063,0.24656158685684204,0.790088415145874,-0.05731620639562607,0.1886105090379715,0.7599446177482605,-0.0640648752450943,0.2843640446662903,0.6736581325531006,-0.011685424484312534,0.19986076653003693,0.641376256942749,-0.03241264447569847,0.1470956802368164,0.6227429509162903,-0.05161309614777565,0.09904539585113525,0.6049736738204956,-0.06601344048976898,0.2993972599506378,0.6001529097557068,-0.010592329315841198,0.21577486395835876,0.5435957908630371,-0.028824442997574806,0.15727436542510986,0.512523889541626,-0.0493793860077858,0.10443535447120667,0.48799842596054077,-0.06411240249872208,0.32618841528892517,0.5436468124389648,-0.015885522589087486,0.24995344877243042,0.479979544878006,-0.03906626999378204,0.19479332864284515,0.4443066716194153,-0.05779146030545235,0.14595520496368408,0.4144297242164612,-0.06900756806135178,0.3618420958518982,0.494870662689209,-0.024499589577317238,0.3022897243499756,0.43659549951553345,-0.045767415314912796,0.2599013149738312,0.4043389558792114,-0.056413210928440094,0.21931618452072144,0.37689661979675293,-0.06240146979689598
hello,0.4795253276824951,0.6889991164207458,4.966686901752837e-07,0.40207910537719727,0.778590738773346,-0.033590659499168396,0.316039115190506,0.8157655596733093,-0.04349266737699509,0.23814642429351807,0.8028550148010254,-0.05164278671145439,0.18252600729465485,0.7632027864456177,-0.05834567919373512,0.2774536609649658,0.682457685470581,-0.000805331626906991,0.19244390726089478,0.6530444622039795,-0.019791321828961372,0.1396685689687729,0.6368823051452637,-0.0387701690196991,0.09235642850399017,0.6199946999549866,-0.05316616967320442,0.291466623544693,0.608714759349823,-0.000382433325285092,0.20776310563087463,0.5526600480079651,-0.015741653740406036,0.15052224695682526,0.5244022011756897,-0.03549489378929138,0.0998246818780899,0.5034612417221069,-0.05004322901368141,0.31578439474105835,0.551089882850647,-0.006925058551132679,0.2425403594970703,0.4890241026878357,-0.027624066919088364,0.18979261815547943,0.45593899488449097,-0.04491449519991875,0.1423543095588684,0.43029752373695374,-0.055451247841119766,0.3494603633880615,0.503203272819519,-0.016909584403038025,0.2934584319591522,0.44621366262435913,-0.03633275628089905,0.2549166977405548,0.41362324357032776,-0.045574627816677094,0.2181462049484253,0.386871337890625,-0.05070335790514946
hello,0.4785726070404053,0.6819944381713867,5.467850314744283e-07,0.4022640883922577,0.773383378982544,-0.036137353628873825,0.3131380081176758,0.8089544177055359,-0.0473828949034214,0.2355327606201172,0.7939743399620056,-0.055494844913482666,0.1785321682691574,0.7572263479232788,-0.06186310574412346,0.2677845358848572,0.6779286861419678,-0.009666109457612038,0.18020935356616974,0.6482436656951904,-0.029010966420173645,0.12682783603668213,0.628779947757721,-0.04700383171439171,0.07930518686771393,0.6101452708244324,-0.060549017041921616,0.2840605676174164,0.6031556725502014,-0.008497332222759724,0.2005051076412201,0.5451100468635559,-0.023754624649882317,0.14473317563533783,0.5129291415214539,-0.041924383491277695,0.09553363919258118,0.488189160823822,-0.055292680859565735,0.3121482729911804,0.546101450920105,-0.013987429440021515,0.2394644021987915,0.4805651903152466,-0.03527814522385597,0.18886104226112366,0.4439648985862732,-0.0515020452439785,0.14205968379974365,0.41434359550476074,-0.06150931492447853,0.34987494349479675,0.49932849407196045,-0.022870143875479698,0.29577356576919556,0.4405291676521301,-0.04323846846818924,0.25909292697906494,0.4073960781097412,-0.05185583606362343,0.22258225083351135,0.3797488510608673,-0.05655622109770775
hello,0.47855889797210693,0.6669552326202393,6.396619482984534e-07,0.4026731848716736,0.7609896063804626,-0.04024508222937584,0.3134152591228485,0.7966670989990234,-0.05460543558001518,0.23427698016166687,0.7828837037086487,-0.06481494754552841,0.17600202560424805,0.7428321242332458,-0.07311662286520004,0.2608889043331146,0.6713135242462158,-0.01745414547622204,0.16657935082912445,0.6392629742622375,-0.04024508222937584,0.1092986911535263,0.6174712181091309,-0.059968002140522,0.059337273240089417,0.5946270227432251,-0.0743541419506073,0.2777740955352783,0.5956079363822937,-0.014759967103600502,0.18807214498519897,0.5385367274284363,-0.03217544034123421,0.13086751103401184,0.5030255317687988,-0.05050615966320038,0.08179573714733124,0.4743398427963257,-0.06373211741447449,0.30800876021385193,0.5374617576599121,-0.01884635165333748,0.2324363887310028,0.4751090407371521,-0.04168885201215744,0.18155400454998016,0.4370124042034149,-0.05697733908891678,0.13555698096752167,0.40447983145713806,-0.06615559011697769,0.34842950105667114,0.48854273557662964,-0.026658175513148308,0.2921178340911865,0.43321335315704346,-0.04826315864920616,0.25594136118888855,0.39899584650993347,-0.05635857954621315,0.2204521894454956,0.3687117099761963,-0.06032894551753998
hello,0.4822070598602295,0.6764165759086609,6.230299050002941e-07,0.4035254120826721,0.7677634358406067,-0.03949041664600372,0.31273654103279114,0.8037799596786499,-0.05383351072669029,0.23264873027801514,0.7901942133903503,-0.06498625874519348,0.17420613765716553,0.7475957870483398,-0.07442321628332138,0.2588250935077667,0.6743143796920776,-0.01403478067368269,0.1659889668226242,0.6449567675590515,-0.038176752626895905,0.1088271290063858,0.6258083581924438,-0.05919541046023369,0.05908094346523285,0.6039814352989197,-0.07447683811187744,0.27565956115722656,0.5990553498268127,-0.012928889133036137,0.18677686154842377,0.5424753427505493,-0.03115265816450119,0.12874802947044373,0.5074530839920044,-0.04965122416615486,0.07910807430744171,0.47810834646224976,-0.06294874101877213,0.3057200610637665,0.539848268032074,-0.019074970856308937,0.23000577092170715,0.47734734416007996,-0.042037319391965866,0.1791897714138031,0.43792539834976196,-0.05624636262655258,0.13368196785449982,0.40455254912376404,-0.06477178633213043,0.3455684185028076,0.49151429533958435,-0.029275991022586823,0.28955477476119995,0.4371104836463928,-0.05010698363184929,0.2542020082473755,0.40340447425842285,-0.05683617666363716,0.22025549411773682,0.37253591418266296,-0.06010692939162254
hello,0.4873204231262207,0.6820906400680542,5.953851882622985e-07,0.40871062874794006,0.7713429927825928,-0.04102850332856178,0.3166128993034363,0.8081986904144287,-0.05740188807249069,0.23559364676475525,0.7904815673828125,-0.06989236176013947,0.17490282654762268,0.748894989490509,-0.08064503222703934,0.2639809846878052,0.6790235042572021,-0.022469282150268555,0.16989398002624512,0.6467484831809998,-0.04849563166499138,0.11329406499862671,0.6253617405891418,-0.06972944736480713,0.06248451769351959,0.6029441952705383,-0.08526108413934708,0.27987217903137207,0.600742757320404,-0.021776873618364334,0.18929758667945862,0.541409969329834,-0.04268484562635422,0.13008558750152588,0.5053980350494385,-0.062615305185318,0.07757331430912018,0.47540464997291565,-0.07706081122159958,0.3095689117908478,0.5413669347763062,-0.027791310101747513,0.23285651206970215,0.4767150282859802,-0.05308452248573303,0.17997276782989502,0.4374658763408661,-0.06869762390851974,0.13071008026599884,0.40432435274124146,-0.07830986380577087,0.35005807876586914,0.49356746673583984,-0.03760719671845436,0.2922869622707367,0.43671151995658875,-0.06071458011865616,0.2538292407989502,0.4026685953140259,-0.06886053830385208,0.21630863845348358,0.3737647831439972,-0.07309644669294357
hello,0.504133939743042,0.7174698710441589,4.2601251948326535e-07,0.4286837577819824,0.8027685284614563,-0.03608860448002815,0.3382796049118042,0.8411164879798889,-0.0518498569726944,0.2562313675880432,0.8234673142433167,-0.06502550840377808,0.19750744104385376,0.7759273052215576,-0.07668828219175339,0.28420788049697876,0.7014384269714355,-0.015142361633479595,0.19345107674598694,0.6739341616630554,-0.041039783507585526,0.1374368667602539,0.6572845578193665,-0.06392524391412735,0.0886361300945282,0.6389548778533936,-0.08092428743839264,0.296549528837204,0.6265762448310852,-0.017356639727950096,0.20465213060379028,0.5715752840042114,-0.038344141095876694,0.14344598352909088,0.544440507888794,-0.059029072523117065,0.0904783308506012,0.5233264565467834,-0.07448776066303253,0.3228190839290619,0.5688944458961487,-0.026255009695887566,0.2410074919462204,0.5059765577316284,-0.05017196387052536,0.18454357981681824,0.4711124897003174,-0.06607075035572052,0.13524769246578217,0.4443056881427765,-0.07674329727888107,0.36137714982032776,0.5214369893074036,-0.0389217771589756,0.3007464110851288,0.46647465229034424,-0.06040440499782562,0.25875943899154663,0.4375358819961548,-0.06871138513088226,0.22001104056835175,0.41664159297943115,-0.07388261705636978
hello,0.023961961269378662,0.8937584757804871,4.318814603720966e-07,0.06697384268045425,0.8632076382637024,-0.053745172917842865,0.10342655330896378,0.7953317165374756,-0.07212474197149277,0.11869066208600998,0.7219902276992798,-0.08300936967134476,0.12702935934066772,0.6527743935585022,-0.09219914674758911,0.09608355164527893,0.6990158557891846,-0.026966743171215057,0.10163266956806183,0.6103590130805969,-0.046400878578424454,0.09832163155078888,0.544593095779419,-0.0654207170009613,0.09513288736343384,0.4932769536972046,-0.07916773110628128,0.06294118613004684,0.6853491067886353,-0.010329091921448708,0.06367339193820953,0.5950174331665039,-0.02794598415493965,0.06206179037690163,0.5287648439407349,-0.047982726246118546,0.060028962790966034,0.474861204624176,-0.06225702166557312,0.031118161976337433,0.6860285997390747,-0.0002698204480111599,0.03101382404565811,0.6002670526504517,-0.019377639517188072,0.02960577979683876,0.5420703887939453,-0.03506430238485336,0.026890922337770462,0.49571263790130615,-0.04485668987035751,0.0008958950638771057,0.697919487953186,0.004853826016187668,-0.0003182739019393921,0.6298893094062805,-0.013822339475154877,-0.001333676278591156,0.5830448865890503,-0.025196580216288567,-0.002995237708091736,0.5444997549057007,-0.03186294063925743
hello,0.016440071165561676,0.8291147351264954,8.562619768781587e-07,0.09814250469207764,0.8318538069725037,-0.0649295225739479,0.18079471588134766,0.7630323171615601,-0.08597888052463531,0.22377189993858337,0.6684852838516235,-0.09694892168045044,0.24455252289772034,0.5799816846847534,-0.10716887563467026,0.1523822844028473,0.6082509160041809,-0.05588158592581749,0.18826517462730408,0.501681387424469,-0.08475998044013977,0.20531876385211945,0.42212265729904175,-0.10698135197162628,0.217254638671875,0.352678120136261,-0.12226440757513046,0.09908346831798553,0.5698215961456299,-0.04099701717495918,0.12478077411651611,0.45110464096069336,-0.0665234625339508,0.1413629800081253,0.3628184199333191,-0.08982308208942413,0.1544751524925232,0.2923487424850464,-0.10529366135597229,0.044150322675704956,0.5587680339813232,-0.0323006808757782,0.058940447866916656,0.44011011719703674,-0.06267926096916199,0.06840056926012039,0.35383301973342896,-0.08710400760173798,0.07629114389419556,0.28151363134384155,-0.1012619286775589,-0.011294327676296234,0.5718157291412354,-0.028292397037148476,-0.010185763239860535,0.47549885511398315,-0.06061651557683945,-0.01269763708114624,0.4063367247581482,-0.07833734899759293,-0.014303483068943024,0.34487488865852356,-0.08677584677934647
hello,0.02613743394613266,0.7827848792076111,8.406759661738761e-07,0.12237836420536041,0.7529264688491821,-0.0442025288939476,0.2031218409538269,0.6715431809425354,-0.04983358830213547,0.25060126185417175,0.5733559727668762,-0.05102325230836868,0.2644116282463074,0.4811270236968994,-0.05110256373882294,0.18015889823436737,0.5347758531570435,0.0004903222434222698,0.21744903922080994,0.42822837829589844,-0.014249498955905437,0.23479366302490234,0.35686177015304565,-0.03304614871740341,0.24807557463645935,0.2923041880130768,-0.04734852537512779,0.1317378431558609,0.5010778903961182,0.009087691083550453,0.16244018077850342,0.38247591257095337,-0.0028072702698409557,0.1797541230916977,0.29817885160446167,-0.024969670921564102,0.19452327489852905,0.22735685110092163,-0.04171745851635933,0.07556536048650742,0.4911758303642273,0.009907235391438007,0.10078273713588715,0.37185701727867126,-0.00912734679877758,0.11766994744539261,0.29340022802352905,-0.031248437240719795,0.1331862360239029,0.2276463508605957,-0.045920927077531815,0.012948714196681976,0.49992379546165466,0.006678626406937838,0.02633345127105713,0.4056037664413452,-0.01500295102596283,0.03621257469058037,0.3435642719268799,-0.02852543443441391,0.04984372854232788,0.28529635071754456,-0.03648294508457184
